SALEPRICE,CONSTYR,LOTSQFT,CALC_ACRES,LANDVAL1,IMPVAL,ZIPCODE,SALEDATE,SALETYPE
295000,1965,1760,0,23450,22378,891100000,20240101,R
425000,1990,2007,0,37800,63868,891300000,20240101,R
450000,1972,1807,0,27300,24690,74100000,20240101,R
317000,1972,1008,0,26600,15225,891210000,20240101,R
379500,1961,1350,0,33950,21641,891070000,20240101,R
415000,1997,1884,0,38675,67141,891300000,20240101,R
492000,1999,1667,0,58100,64024,951200000,20240101,R
450000,1983,1893,0,35700,40087,891070000,20240101,R
310000,1963,1358,0,28000,19367,891060000,20240101,R
189726,1987,1627,0,25550,38588,891420000,20240101,A
390000,1983,2018,0,35000,34289,891290000,20240101,R
378000,1954,1472,0,32200,20262,891070000,20240101,R
370000,1990,1478,0,30100,40105,891100000,20240101,R
415000,1971,1672,0,29750,26040,891210000,20240101,R
403000,1995,1618,0,29050,56880,890320000,20240101,R
360000,1969,1696,0,29750,25663,891210000,20240101,R
385000,1973,1519,0,37450,21869,891450000,20240101,R
74000,1951,651,0,24500,8597,900570000,20240101,R
460000,1996,1703,0,46900,66280,891340000,20240101,U
499999,1997,2165,0,40250,73594,891300000,20240101,R
565000,1994,1703,0,50750,62665,891340000,20240101,R
795000,1989,2234,0,65643,73901,891340000,20240101,R
328000,1960,1040,0,27650,15158,891080000,20240101,R
345000,1961,1612,0,34650,21123,891440000,20240101,R
475000,1946,1544,0,28000,35510,891040000,20240101,R
385000,2015,1773,0,31500,103849,890300000,20240101,R
400000,1975,1547,0,40250,21765,891070000,20240101,R
410000,1980,1657,0,46900,34645,891460000,20240101,R
380000,1988,1502,0,28000,38458,891040000,20240101,R
340000,1962,1180,0,31850,18694,891070000,20240101,R
320000,1955,1712,0,33250,21452,891060000,20240101,R
329000,1953,930,0,32200,13712,891070000,20240101,R
400000,1964,1483,0,28350,24587,891210000,20240101,R
540000,1992,1860,0,46200,67014,891340000,20240101,R
475000,1954,1581,0,67550,33001,891020000,20240101,R
315000,1996,1342,0,25900,46891,890320000,20240101,R
410000,2000,2516,0,55650,97935,600160000,20240101,B
580000,1986,3015,0,46900,76421,891460000,20240101,R
587000,1997,3352,0,47250,99856,891300000,20240101,R
1100000,1949,1203,0,32900,29268,891580000,20240101,R
300000,1946,856,0,28000,12263,891040000,20240101,R
745000,1996,2577,0,98490,104333,891340000,20240101,R
380000,1966,1644,0,28700,23736,891420000,20240101,F
350000,1964,1408,0,29750,19895,891080000,20240101,R
329000,1941,1287,0,23800,18266,891010000,20240101,R
500000,1994,2349,0,35000,80610,891300000,20240101,R
398000,1954,1242,0,31500,18012,891080000,20240101,R
595000,2007,3732,0,50050,188259,890840000,20240101,R
490000,1978,2128,0,47250,38574,891100000,20240101,R
449900,1999,2076,0,44450,77347,891300000,20240101,R
375000,1979,1522,0,32900,27542,891080000,20240101,R
370000,1954,1226,0,35000,19935,891040000,20240101,R
340000,1942,1508,0,33250,18407,891010000,20240101,R
440000,2007,1610,0,37450,78345,891310000,20240101,R
410000,1992,1994,0,35000,58380,891300150,20240101,R
238000,1964,1862,0,67550,30814,891020000,20240101,B
1085000,2003,3373,0,121800,178047,891440000,20240101,R
340000,1970,1296,0,30135,17051,891150000,20240101,R
342000,1960,1070,0,33075,16646,891070000,20240101,R
280000,1949,1092,0,28000,15131,891040000,20240101,R
710000,2006,3097,0,49700,144397,891310000,20240101,R
425000,2001,1946,0,33950,72657,890310000,20240101,R
580000,2009,2620,0,47950,133694,891310000,20240101,R
850000,2005,3091,0,141750,169992,891380000,20240101,R
605000,2001,1806,0,70928,77599,891350000,20240101,R
485000,2023,2280,0,30800,132491,980090000,20240101,R
625000,1989,2363,0,60900,63918,891170000,20240101,R
270000,1963,1336,0,24500,19171,917310000,20240101,R
553000,1996,2440,0,44100,83939,891490000,20240101,R
445000,1987,1631,0,43750,42594,907320000,20240101,R
405000,1983,1680,0,23100,31629,891420000,20240101,R
875000,1999,2986,0,46900,137337,891340000,20240101,R
395500,1964,1770,0,33443,26769,891070000,20240101,R
539900,1989,1869,0,52920,60093,891170000,20240101,U
360000,1995,1151,0,25900,37381,890320000,20240101,R
387000,1988,1867,0,65835,56699,891170000,20240101,R
385000,1977,1080,0,49000,17321,891310000,20240101,R
775000,2007,3156,0,68950,187033,891310000,20240101,R
207486,1964,1856,0,47250,31267,890320000,20240101,A
855000,1989,3918,0,98000,109166,891170000,20240101,R
595000,1978,1710,0,55650,38673,891080000,20240101,R
626000,2004,2989,0,67550,168704,891310000,20240101,B
600000,1963,2136,0,57750,30785,891080000,20240101,R
850000,1977,2982,0,98000,41530,891390000,20240101,R
475000,1974,1452,0,47250,20748,891560000,20240101,R
750000,1958,2881,0,77350,47360,891070000,20240101,R
265000,1981,2196,0,65100,64248,891296044,20240101,R
380000,1950,848,0,122850,11780,891020000,20240101,R
585981,1986,3824,0.73100001,98000,101865,891172907,20240101,M
720000,1979,1458,0,184100,31387,890120000,20240101,R
875000,1978,4250,0,227010,64025,891380000,20240101,R
305000,1974,1600,0,59500,50431,891101586,20240101,B
615000,1989,2637,0,47600,101174,891070000,20240101,R
365000,1995,1435,0,29750,50317,890320000,20240101,R
508000,1989,2164,0,42000,55339,891490000,20240101,R
375000,1987,1784,0,27650,44500,891080000,20240101,R
350000,1986,1457,0,27650,38756,891080000,20240101,R
130000,1995,1459,0,33250,53597,891300000,20240101,P
415000,1990,1851,0,33600,53131,890320000,20240101,R
380000,1987,1711,0,27650,43521,891080000,20240101,R
850000,1980,3607,0,87500,87431,891290000,20240101,R
1422537,2024,4285,0.45592499,123550,363224,891290000,20240101,R
485000,2019,2152,0.120337,39550,123326,890310000,20240101,R
285000,2006,1403,0,31500,70665,890300000,20240101,R
785000,2018,2378,0.132952,85750,159757,891380000,20240101,R
999000,2016,3315,0.119744,128100,193230,891350000,20240101,R
1475000,2017,3842,0.273422,210000,305261,891380000,20240101,R
691000,2004,2936,0,92750,158419,891490000,20240101,R
403000,1992,1574,0,34650,50202,891300000,20240101,R
545000,2017,2577,0.109552,41650,136125,891660000,20240101,R
475000,2014,1841,0.080391,40250,93182,891170000,20240101,R
407000,2013,1455,0.10681,49000,82856,891440000,20240101,R
280000,1959,948,0,24500,12907,890300000,20240101,R
835000,2011,3350,0,63700,187287,891490000,20240101,R
376000,1976,1538,0,25358,19165,891100000,20240101,R
869000,2019,2123,0.135245,116200,182861,891380000,20240101,R
337500,1956,1134,0,26250,15957,891010000,20240101,R
1250000,2016,3598,0.201447,140000,257201,891380000,20240101,R
570000,2002,2455,0,42000,102300,891290000,20240101,R
530000,2019,1850,0.12706999,50400,115256,891290000,20240101,R
395000,2004,1765,0,30800,72777,891550000,20240101,R
395000,1990,1499,0,27650,40204,919110000,20240101,R
350000,1989,1334,0,29033,36510,891100000,20240101,R
800000,2018,2645,0.31731701,70560,203330,891490000,20240101,R
420000,2007,2032,0,36383,88713,980400000,20240101,R
490000,2015,2253,0,34650,115547,891290000,20240101,R
235000,1987,1488,0,28000,28361,891220000,20240101,R
283000,1977,1344,0,28000,10875,891422617,20240101,R
385000,2010,1676,0,32200,81985,891665075,20240101,R
385000,2015,1680,0,29050,83663,926300000,20240101,R
400000,2007,3039,0,38850,119343,891230000,20240101,R
178824,1987,1452,0,28000,2022,928060000,20240101,T
637500,2001,3297,0,45850,113991,891435104,20240101,R
205000,1985,1344,0,28000,21528,891220000,20240101,R
340000,1956,1180,0,26250,16903,891010000,20240101,R
800000,2007,3808,0,66150,202960,891310000,20240101,R
329000,1976,1542,0,26250,19467,891100000,20240101,R
425000,2006,1610,0,37450,76036,891310000,20240101,R
555000,2018,2494,0.013388,45150,145936,891310000,20240101,R
450000,2003,3098,0,43750,112268,890110000,20240101,R
380000,2001,1482,0,33600,62789,985020000,20240101,R
425000,2009,1943,0,32200,89735,891660000,20240101,R
590000,2019,1877,0,86100,113139,891210000,20240101,R
655000,2020,1781,0.076334,80500,109889,891380000,20240101,R
380000,2019,1158,0.079683,30800,80180,890440000,20240101,R
410000,2020,2454,0,30800,116913,917800000,20240101,R
650000,2019,2334,0.107369,89250,150273,926770000,20240101,R
395000,2020,2109,0,30800,101004,890840000,20240101,R
605000,2019,2547,0.156589,60900,148507,891490000,20240101,R
590000,2006,3180,7.92172003,40250,144163,891080000,20240101,R
331000,2005,1279,0,28700,48824,891290000,20240101,R
448000,2019,1785,0.082646,33250,110230,891660000,20240101,R
495000,2019,2032,0.146173,38850,131562,891310000,20240101,R
556000,2019,2950,0.113047,38500,147337,914020000,20240101,R
550647,2019,3113,0.13576999,45500,157498,891170000,20240101,R
485000,2019,2076,0.09642,43400,120271,891660000,20240101,R
338000,2021,1336,0.046381,26250,79736,890840000,20240101,R
512000,1979,2128,0,47250,39809,907320000,20240101,R
379900,1963,1775,0,31500,24295,890320000,20240101,R
520000,2022,2093,0.145594,41300,133479,891660000,20240101,R
430000,2023,2271,0.119351,37800,128473,890520000,20240101,R
480000,2021,2271,0.119409,37800,122506,890840000,20240101,R
635000,2020,2542,0.15813699,55650,173902,891660000,20240101,R
487990,2023,2109,0.08365,38850,131539,891660000,20240101,R
478990,2023,1941,0.085774,38850,125999,891660000,20240101,R
621950,2024,2195,0.164451,56000,157732,923360000,20240101,R
381795,2024,1492,0.071982,39200,101753,891300000,20240101,R
358880,2024,1452,0.056605,26950,94026,891150000,20240101,R
475000,2023,1741,0.120468,43750,135619,928690000,20240101,R
700000,2020,3483,0.127417,57400,182380,891660000,20240101,R
487990,2023,2129,0.085335,39200,134237,891660000,20240101,R
515000,2022,1831,0.108379,45850,128334,891660000,20240101,R
560000,2024,1920,0.126205,41300,146640,891660000,20240101,R
474990,2023,1941,0.084138,38850,125999,891660000,20240101,R
766535,2023,2225,0.177806,59063,187931,891430000,20240101,R
456513,2023,1764,0.100354,35000,131183,891430000,20240101,R
439932,2023,2117,0.07874,37450,118561,800260000,20240101,R
576990,2023,2908,0.099142,43050,156126,891550000,20240101,R
415000,2022,2083,0.082773,26600,112720,891100000,20240101,R
567774,2022,2377,0.18171,54950,156452,891290000,20240101,R
549950,2024,2153,0.120468,43750,147527,553790000,20240101,R
664680,2023,2503,0.067552,78400,168235,891350000,20240101,R
685034,2024,2503,0.116012,78400,163909,891380000,20240101,R
489950,2023,1872,0.147304,44450,128982,891300000,20240101,R
640000,2024,1997,0.092993,68950,148069,891380000,20240101,R
353220,2024,1452,0.064027,26950,94026,891150000,20240101,R
369005,2023,1473,0.060356,26950,93741,891150000,20240101,R
632900,2024,1802,0.092983,68950,137963,891380000,20240101,R
835967,2024,2279,0.132232,84893,164447,891380000,20240101,R
562853,2024,1920,0.14854699,41300,145672,891340000,20240101,R
506990,2024,2936,0.091785,33600,156644,891660000,20240101,R
470990,2024,2651,0.091785,33600,144534,130780000,20240101,R
506990,2024,2936,0.091786,33600,156644,891660000,20240101,R
434990,2024,1868,0.069068,33600,110794,891660000,20240101,R
550000,2024,1868,0.126205,41300,141251,926600000,20240101,R
506990,2023,2936,0.091785,33600,156644,891660000,20240101,R
424000,2023,1576,0.100486,35000,115311,902720000,20240101,R
440774,2023,1576,0.100487,35000,115311,891430000,20240101,R
446990,2021,1576,0.100354,35000,115311,891430000,20240101,R
809150,2024,2016,0.142616,121100,185064,891380000,20240101,R
420990,2024,1512,0.118089,33600,102760,891370000,20240101,R
432990,2023,1609,0.108995,33600,107828,891300000,20240101,R
445000,2024,1849,0.108995,33600,118143,891660000,20240101,R
724995,2023,2363,0.131817,54600,197682,891660000,20240101,R
417990,2024,1716,0.109069,33600,104759,891660000,20240101,R
414570,2024,1716,0.069069,33600,104759,891290000,20240101,U
422990,2024,1804,0.069069,33600,107793,891660000,20240101,R
417700,2024,1716,0.069068,33600,104759,891660000,20240101,R
422990,2024,1804,0.07584,33600,109306,891660000,20240101,R
434990,2024,1868,0.075752,33600,110794,891660000,20240101,R
1128313,2023,2880,0.14753,121100,232697,891380000,20240101,R
1019101,2023,2379,0.173418,130900,216269,891380000,20240101,R
540000,2022,2093,0.103306,41300,134256,891660000,20240101,R
945000,2022,2515,0.191552,105700,205263,891380000,20240101,R
435000,2022,1570,0.130098,35280,113020,891480000,20240101,R
1025000,2022,2873,0.19192199,105700,217995,891380000,20240101,R
540000,2023,1898,0.060817,60550,148121,891380000,20240101,R
219000,1979,3566,0,87500,116747,847840000,20240101,R
654825,2023,3513,0.149839,52850,167390,891300000,20240101,R
566463,2023,2020,0.129976,42700,146880,891430000,20240101,R
504725,2024,2709,0.10405,38500,148797,891660000,20240101,R
526525,2024,1841,0.104051,38500,124580,891660000,20240101,R
448966,2024,1542,0.104051,38500,104175,891660000,20240101,R
601420,2024,3073,0.104051,38500,170598,891660000,20240101,R
737691,2024,2413,4.07667017,87500,169445,891380000,20240101,R
475890,2024,2526,13.31190014,38500,124562,891060000,20240101,R
506413,2023,2907,13.31190014,38500,143116,891060000,20240101,R
439990,2023,2042,13.31190014,38500,106475,891060000,20240101,R
423086,2024,1590,0.077189,33250,98709,891660000,20240101,R
580854,2024,3073,0.104051,38500,164572,891660000,20240101,R
559067,2024,3073,0.104051,38500,161955,891660000,20240101,R
452956,2023,2095,0.078807,33250,120053,891660000,20240101,R
696228,2024,2460,0.076678,71050,150682,891380000,20240101,R
453075,2024,2095,0.07737,33250,120053,891660000,20240101,R
654179,2024,2115,0.077202,71050,140449,891380000,20240101,R
568015,2024,2068,0.073161,71050,130825,891340000,20240101,R
545394,2024,2115,0.075138,71050,133606,890520000,20240101,R
676497,2024,2465,25.6772995,51800,173780,891660000,20240101,R
665000,2024,2465,25.6772995,51800,173207,928680000,20240101,R
695950,2024,2315,4.07667017,87500,165013,891380000,20240101,R
715000,2024,2497,4.07667017,87500,173910,891380000,20240101,R
478964,2024,2466,0.078268,33250,137141,891660000,20240101,R
447282,2024,2095,0.078448,33250,120053,891660000,20240101,R
454007,2024,1542,0.104051,38500,106654,891660000,20240101,R
509990,2023,1232,43.91650009,57750,113066,891380000,20240101,R
650045,2024,2115,0.077324,71050,141250,891350000,20240101,R
607185,2024,2068,0.077367,71050,131574,891380000,20240101,R
520000,2023,1234,43.91650009,57750,113642,891380000,20240101,R
513990,2023,1234,43.91650009,57750,113642,891380000,20240101,R
423729,2024,1590,0.077729,33250,101507,891660000,20240101,R
550123,2024,2709,0.106504,38500,157144,891660000,20240101,R
847146,2023,2148,0.18587901,91700,176690,891380000,20240101,R
511202,2024,2460,0.082814,35700,137298,891660000,20240101,R
494225,2024,2460,0.082814,35700,135318,891660000,20240101,R
477553,2024,2460,0.082814,35700,135318,890740000,20240101,R
495558,2024,2460,0.082814,35700,135318,891660000,20240101,R
484319,2024,2460,0.082814,35700,135318,891660000,20240101,R
466114,2024,2118,0.082814,35700,121542,891660000,20240101,R
1221964,2024,3751,0.40768,106750,311209,891490000,20240101,R
550177,2024,2022,0.118174,42000,140831,891660000,20240101,R
668286,2024,3183,0.121253,42000,183063,891660000,20240101,R
459990,2023,1859,0.076357,39200,121462,891660000,20240101,R
492990,2023,2114,0.077388,39200,133236,891660000,20240101,R
459990,2023,1859,0.077651,39200,121345,891660000,20240101,R
442500,2023,1705,0.076275,39200,114885,954390000,20240101,R
478840,2023,2114,0.076274,39200,133514,891660000,20240101,R
440580,2024,1763,0.082814,35700,109942,891660000,20240101,R
706387,2023,3183,0.118174,42000,190249,891660000,20240101,R
689597,2024,3183,0.118174,42000,190249,891310000,20240101,R
482070,2024,2042,0.081689,42000,130389,891660000,20240101,R
750000,2023,2236,43.91650009,81550,180217,890140000,20240101,R
771955,2023,1952,43.91650009,81550,162338,891380000,20240101,R
780982,2023,2236,43.91650009,81550,180217,891380000,20240101,R
640000,2023,1747,43.91650009,81550,146557,891380000,20240101,R
474830,2023,2114,0.077647,39200,133514,891660000,20240101,R
513084,2024,2526,0.081689,42000,151692,891660000,20240101,R
805000,2023,2335,0.144813,91700,184628,891380000,20240101,R
480000,2023,2114,0.076275,39200,133469,891660000,20240101,R
577240,2023,3088,0.106475,42700,157469,891660000,20240101,R
499000,2023,1232,43.91650009,57750,113182,891380000,20240101,R
525000,2023,2020,0.141643,42700,144609,891430000,20240101,R
369000,1979,1337,0,39550,25187,891470000,20240101,R
433000,1992,1638,0,43400,48706,891340000,20240101,R
320000,1990,2286,0,31605,62557,891070000,20240101,U
364900,1998,1336,0,29750,52832,890320000,20240101,R
319000,2008,1318,0,25900,56914,890320000,20231201,R
320000,2007,1205,0,25900,52322,891490000,20231201,R
318000,2004,1435,0,28350,57044,926100000,20231201,R
324900,2006,1258,0,25900,52759,891490000,20231201,R
315000,2019,1196,0,25200,67579,891150000,20231201,R
320000,2005,1343,0,21350,51155,891560000,20231201,R
370000,2015,1457,0,29050,78582,945790000,20231201,R
390000,2012,1702,0,28928,84349,891430000,20231201,R
375000,2006,1776,0,28000,78284,891490000,20231201,R
395000,2005,1739,0,28700,68166,891290000,20231201,R
490000,2013,1470,0,58450,81775,891350000,20231201,D
435000,2006,2282,0,32900,93381,891296467,20231201,R
372500,2005,1572,0,28000,70247,891480000,20231201,R
389000,2005,1739,0,28700,68166,891480000,20231201,R
350000,2003,1522,0,29050,62477,891310000,20231201,R
413500,1998,1649,0,41300,56850,891340000,20231201,F
410000,2006,1796,0,33950,75531,891290000,20231201,R
395000,2006,1715,0,30100,77003,930650000,20231201,R
395000,2007,1830,0,33600,82272,917610000,20231201,R
415000,2004,1723,0,30800,72412,891490000,20231201,R
405000,2005,1899,0,28700,77188,891490000,20231201,F
395000,2007,1661,0,32550,76378,891660000,20231201,R
390000,2008,1675,0,32550,84184,891660000,20231201,R
410000,2007,2045,0,32200,85437,891310000,20231201,R
360000,1984,1221,0,26600,30970,891080000,20231201,R
134810,2012,2136,0,33250,105234,891660000,20231201,B
500000,2002,1723,0,52535,68001,891380000,20231201,R
268999,1979,1152,0,24850,20573,913160000,20231201,R
315000,1986,1375,0,24500,31506,891020000,20231201,R
450000,1997,1588,0,43750,50328,891340000,20231201,R
415000,2003,975,0,54600,47330,891350000,20231201,R
325000,1993,1042,0,22050,35024,891420000,20231201,R
415000,1993,1531,0,32550,47448,891280000,20231201,R
390000,1986,1389,0,42700,36093,891170000,20231201,R
440000,2010,2709,0,34650,117526,902740000,20231201,R
360000,1990,1502,0,27650,42133,891070000,20231201,R
434000,1999,1868,0,30450,64645,891310000,20231201,R
387500,1999,1710,0,37800,61278,891170000,20231201,R
498800,2004,1864,0,57750,72877,891130000,20231201,R
408900,1998,1613,0,35700,54115,891290000,20231201,F
399000,1992,1368,0,28350,41193,891080000,20231201,R
438000,1998,1743,0,32200,56314,891290000,20231201,R
370000,1994,1322,0,33250,45668,891450000,20231201,R
385000,1990,1372,0,24150,36113,891420000,20231201,R
355000,1997,1227,0,25200,46922,891420000,20231201,R
335000,1993,1207,0,24850,41288,891420000,20231201,R
320000,1984,1272,0,23450,24702,890300000,20231201,R
375000,1989,1384,0,31500,45425,891490000,20231201,R
390000,2007,1661,0,32550,77491,891480000,20231201,R
611000,2001,2011,0,57750,71470,926180000,20231201,R
430000,2005,1316,0,51800,70238,945820000,20231201,R
360000,1997,1348,0,35700,50042,891290000,20231201,B
525000,2009,2936,0,37800,124533,891290000,20231201,R
390000,1983,1214,0,35578,29618,891450000,20231201,R
458350,1995,2264,0,39200,64784,891295541,20231201,R
355000,1988,1318,0,31500,41808,891300000,20231201,R
375000,1999,1228,0,33250,48977,891300000,20231201,R
425000,2000,1145,0,49700,52532,891440000,20231201,R
410000,1974,1326,0,50750,24600,920670000,20231201,R
498000,2017,3188,0,38850,143731,891660000,20231201,R
434000,1993,1684,0,33600,52604,891280000,20231201,R
380000,1994,1232,0,35700,46429,891290000,20231201,B
410000,1988,1985,0,36050,49568,917910000,20231201,R
453000,2008,2428,0,34650,114226,891660000,20231201,R
410000,1994,1545,0,36750,52697,840810000,20231201,R
344000,1993,1231,0,23450,42325,891420000,20231201,R
340000,1987,1135,0,31150,33718,891450000,20231201,U
410000,1996,1295,0,39550,47767,863360000,20231201,R
350000,1991,1249,0,27650,39313,891080000,20231201,R
198454,2001,1134,0,29750,50369,891430000,20231201,R
430000,1998,1162,0,49700,49595,891445405,20231201,R
405000,1986,1722,0,39200,41503,891170000,20231201,R
250000,1987,1152,0,22750,17113,891150000,20231201,R
350000,2003,1664,0,54600,70458,891010000,20231201,R
135000,1996,1149,0,50050,44690,891440000,20231201,B
350000,1982,1243,0,25550,25257,891080000,20231201,F
475000,2004,1723,0,57750,69667,945820000,20231201,R
335000,1984,1214,0,31850,29387,891450000,20231201,R
580000,2003,2530,0,65450,88313,891380000,20231201,R
428000,2001,1526,0,49350,61401,891440000,20231201,R
585000,1994,2152,0,44450,65559,891340000,20231201,R
369900,1996,1213,0,29750,46424,891310000,20231201,R
300000,1981,1260,0,23100,24839,891420000,20231201,R
385000,2000,2053,0,33250,69346,891300000,20231201,R
355000,1985,1450,0,50750,41029,891170000,20231201,R
395000,2000,2138,0,33250,81963,891470000,20231201,R
445500,2004,2490,0,36400,91478,891430000,20231201,R
900000,1993,2353,0,66413,73937,940220000,20231201,R
597000,1999,2475,0,61600,84978,77280000,20231201,R
495000,2009,2386,0,33250,106148,891660000,20231201,R
385000,2003,1396,0,41650,64172,891290000,20231201,R
493000,2001,2697,0,37800,91979,891170000,20231201,R
299000,1956,1139,0,26250,16067,891070000,20231201,R
559900,1994,2317,0,42000,68105,913070000,20231201,R
389995,1983,1184,0,25760,28261,891450000,20231201,R
336000,1987,1315,0,23450,33504,891420000,20231201,R
255000,1987,1681,0,28000,38048,891220000,20231201,R
355000,1994,1574,0,28350,52517,900220000,20231201,R
473500,2000,2337,0,37800,78801,891350000,20231201,R
400000,2008,1582,0,37800,86337,891380000,20231201,R
350000,1989,1518,0,34300,43312,891440000,20231201,R
429900,2004,2067,0,35700,87748,891430000,20231201,R
400000,1994,1429,0,37800,54877,891490000,20231201,R
150760,1981,1198,0,24500,24193,891100000,20231201,P
425000,2004,2067,0,35700,87979,891430000,20231201,R
390000,2004,2067,0,35700,85191,891430000,20231201,B
460000,2005,1630,0,36750,81516,891290000,20231201,R
365500,1997,1771,0,27650,55644,967920000,20231201,R
402000,1988,2038,0,33950,48699,891450000,20231201,R
399000,1986,2303,0,33250,52166,891283114,20231201,R
320000,1984,1508,0,30100,34909,906500000,20231201,R
399000,2002,1584,0,33250,65088,891310000,20231201,R
306000,1971,1320,0,10500,14581,891060000,20231201,R
365000,2001,1230,0,29050,53732,891430000,20231201,R
420000,1986,1822,0,36400,43313,891290000,20231201,R
440000,1986,1521,0,33250,40381,891280000,20231201,R
404000,2005,1768,0,32900,86127,890850000,20231201,U
425000,2006,1672,0,35000,99075,890840000,20231201,R
515000,2005,2897,0,35700,114996,891310000,20231201,R
360000,1990,1244,0,30100,36606,891080000,20231201,R
640000,1978,2343,0,62300,46785,891020000,20231201,R
671088,2001,3298,0,81900,107584,895210000,20231201,R
359000,1989,1236,0,27650,35634,891080000,20231201,R
515000,1993,2551,0,45500,76657,891280000,20231201,R
675000,2001,3320,0,81900,105817,891350000,20231201,R
440000,2017,1778,0,28000,102454,890020000,20231201,R
403000,2005,2188,0,30450,90740,921100000,20231201,R
330000,1978,1247,0,27300,20132,891040000,20231201,R
387500,1989,1418,0,33250,45205,891070000,20231201,R
540000,1997,2420,0,42700,82797,891280000,20231201,R
389000,1996,1668,0,33950,56571,920750000,20231201,R
335000,1947,756,0,26250,34497,891010000,20231201,R
350000,1970,1200,0,26250,16400,891010000,20231201,R
395000,2019,1782,0,31150,102448,891150000,20231201,R
326000,1963,1770,0,31850,22216,891070000,20231201,R
270000,1961,1000,0,27650,13878,891080000,20231201,R
440500,1998,1428,0,61600,57093,891440000,20231201,R
503999,2005,1723,0,57750,71227,920750000,20231201,U
305000,1963,1161,0,26250,15572,890320000,20231201,R
338500,1962,1220,0,27650,18521,891081401,20231201,R
290000,1953,842,0,25200,11684,891040000,20231201,R
283500,1962,1770,0,34650,22172,891470000,20231201,R
335000,1971,1265,0,31500,17180,890300000,20231201,R
335000,1961,2165,0,24500,25351,890300000,20231201,R
340000,1944,1499,0,28000,21163,941180000,20231201,R
398000,1973,1846,0,40600,28022,891030000,20231201,R
395000,2002,1594,0,30450,66169,891310000,20231201,R
310000,1942,1184,0,26250,16488,891010000,20231201,R
280000,1953,945,0,28000,13681,80520000,20231201,R
355000,1995,1470,0,29050,51698,890320000,20231201,R
385000,1963,1434,0,35000,20238,891020000,20231201,R
375000,1993,1179,0,46200,43911,891340000,20231201,R
390000,1997,1215,0,46900,51241,891340000,20231201,R
357000,1944,1070,0,28000,14721,891040000,20231201,R
325000,1962,1180,0,31850,18045,891072565,20231201,R
278000,1964,874,0,31500,11598,890300000,20231201,R
378000,1961,1843,0,28000,23086,891040000,20231201,B
339000,1954,1085,0,28000,14842,891040000,20231201,R
230000,1953,698,0,25200,10195,890300000,20231201,R
445000,1995,2214,0,32900,80893,951110000,20231201,F
250000,1964,1180,0,31850,18577,891070000,20231201,R
445500,2000,1560,0,58100,60732,891380000,20231201,R
345000,1973,1736,0,30100,23704,891070000,20231201,R
580000,2009,2795,0,52500,153063,891660000,20231201,R
152500,1962,1888,0,31850,23897,891280000,20231201,R
430000,1995,1548,0,41650,54577,891340000,20231201,R
330000,1946,1873,0,26250,27318,891010000,20231201,R
350000,1964,1263,0,30800,17403,891480000,20231201,U
350000,1970,1440,0,25550,25819,890300000,20231201,R
349000,1981,1498,0,25550,30855,891420000,20231201,R
262000,1953,1023,0,26250,14875,891010000,20231201,R
400000,2003,1712,0,36050,64949,890310000,20231201,R
270000,1944,777,0,26250,11041,891010000,20231201,R
367000,1994,1165,0,46200,43963,891210000,20231201,R
400000,1987,1495,0,35000,39059,891300000,20231201,R
375000,1964,1660,0,31850,22005,891070000,20231201,R
427000,1958,2517,0,39550,29475,891170000,20231201,R
215000,1965,1270,0,40600,19794,891060000,20231201,R
57860,1980,1480,0,31150,29194,926150000,20231201,T
645000,2000,2441,0,70700,95188,891440000,20231201,R
490000,1995,2349,0,37800,81602,750320000,20231201,R
500000,2012,2961,0,40250,132341,890310000,20231201,R
85000,1961,1161,0,29750,18064,891470000,20231201,R
360000,1986,1208,0,29750,33613,891070000,20231201,R
580000,2006,2853,0,42000,138574,891490000,20231201,R
379900,1982,1413,0,35000,30363,891290000,20231201,R
615000,1979,2342,0,62300,47306,891024039,20231201,R
269000,1960,884,0,27300,12258,891060000,20231201,R
340000,1954,1085,0,28000,16852,891040000,20231201,R
395000,2023,2119,0.078774,19600,115213,891040000,20231201,R
468000,1997,1693,0,44800,66134,891470000,20231201,R
370000,1997,1187,0,46900,48688,891340000,20231201,R
435000,2003,1934,0,38150,82325,891290000,20231201,R
390000,1993,1545,0,49350,54619,917010000,20231201,R
375000,1954,1635,0,28000,34646,891040000,20231201,R
335000,1963,1788,0,28000,23795,891060000,20231201,R
365000,1979,1620,0,38500,27937,891450000,20231201,R
539000,1992,1653,0,46200,58339,891340000,20231201,R
325000,1979,1204,0,27300,21448,891040000,20231201,R
400000,1976,1358,0,37450,21711,891450000,20231201,R
453000,1960,1339,0,29750,35281,891690000,20231201,R
560000,2000,2072,0,71750,79713,940850000,20231201,R
380000,1962,1473,0,29750,19008,891690000,20231201,R
435000,1996,1938,0,35350,61562,891300000,20231201,R
497500,1994,1667,0,50750,59868,891340000,20231201,R
475000,1995,1896,0,41300,67547,891290000,20231201,R
148000,1938,503,0,23800,7062,891060000,20231201,R
360000,1993,1233,0,33810,39841,891340000,20231201,R
400000,1976,1519,0,37450,21449,891450000,20231201,R
50010,1954,1242,0,31500,15844,891080000,20231201,R
325000,1980,1180,0,31150,22695,945870000,20231201,R
485000,1990,1804,0,46200,57989,891340000,20231201,R
524950,1996,1533,0,46900,61488,891340000,20231201,R
